"","GSM39440","GSM39441","GSM39442","GSM39443","GSM39444","GSM39445","GSM39446","GSM39447","GSM39448","GSM39449","GSM39450","GSM39451","GSM39452","GSM39453","GSM39454","GSM39455","GSM39456","GSM39457","GSM39458","GSM39504","GSM39505","GSM39506","GSM39508","GSM39509","GSM39510","GSM39511","GSM39512","GSM39513","GSM39514","GSM39515","GSM39516","GSM39517","GSM39518","GSM39519","GSM39520","GSM39521","GSM39522","GSM39523","GSM39524","GSM39525","GSM39526","GSM39527","GSM39528","GSM39529","GSM39530","GSM39531","GSM39532","GSM39533","GSM39534","GSM39535","GSM39536","GSM39537","GSM39538","GSM39539","GSM39540","GSM39541","GSM39542","GSM39543","GSM39544","GSM39545","GSM39546"
"cdk-9",0.0377229066666667,-0.00467462444444445,-0.0219415511111111,-0.0124320244444444,0.0156736277777778,0.0804084677777778,-0.0327825811111111,0.0100591544444444,0.00369679555555556,-0.0162848255555556,0.441514956666667,0.394864405555556,0.03004422,0.255086091111111,0.152479491111111,-0.0472661533333333,0.233437524444444,0.401793971111111,0.308471993333333,0.0621907311111111,0.127250221111111,-0.00646423777777777,-0.0415857077777778,-0.0286482544444444,-0.123465528888889,0.0504204344444444,0.0636874455555556,0.750441158888889,0.821006114444444,0.8177632,0.54521594,0.757912523333333,0.375864213333333,0.680664836666667,0.667424465555556,0.506884752222222,0.247214304444444,0.362499332222222,0.415916248888889,0.299415317777778,0.30450305,0.360663052222222,0.241837998888889,0.0578738644444444,0.39908565,0.329560267777778,0.380809412222222,0.505248471111111,0.76669752,0.527245667777778,0.841786311111111,0.874231972222222,0.680616923333333,0.466211933333333,0.320098331111111,0.348599232222222,0.312331007777778,0.251202763333333,0.26616676,0.556085351111111,0.507416914444444
"ced-6",0.238417543333333,0.178576355555556,0.133286943333333,0.395400413333333,0.55713003,0.613182884444444,-0.0118849544444444,0.0544412211111111,0.15979942,0.0619207255555556,1.06499772888889,1.37817416777778,0.339097564444444,0.199866232222222,1.18234547444444,0.0250162122222222,0.111094724444444,1.29947680222222,1.15431143222222,1.27010388111111,0.314054408888889,0.340993546666667,0.555774641111111,0.502593411111111,0.0905887255555556,0.10603446,0.493014491111111,1.33797323666667,0.873014785555556,1.18617282111111,0.762916145555556,0.887128608888889,0.96537089,0.820789711111111,0.672945328888889,0.372879304444444,0.407114164444444,0.40187736,0.428590371111111,0.137031331111111,0.137357945555556,0.332033561111111,0.298002446666667,0.609705236666667,0.362151947777778,0.221808665555556,0.306506838888889,0.235446754444444,0.567840164444444,0.391964133333333,0.314605741111111,0.40028375,0.280724335555556,0.499409035555556,0.423241524444444,0.456257412222222,0.757355572222222,0.511766404444444,0.448888042222222,0.290328717777778,0.292825313333333
"ceh-13",0.0135307944444445,0.116599684444444,0.295032263333333,0.0219601444444444,0.0450158055555556,-0.0827291244444445,0.102171494444444,0.0835991933333333,0.100732878888889,0.101514918888889,0.59625107,-0.0279410833333333,0.0645673322222222,0.0650254133333333,0.282549928888889,0.157676172222222,0.0530330522222222,0.403555977777778,0.498190531111111,0.00768876111111111,0.138491863333333,-0.0417906688888889,-0.0734306311111111,0.0644991155555556,0.0424017755555556,0.229813453333333,0.303277535555556,0.0140440588888889,0.187036318888889,0.0288028922222222,0.00452088666666667,0.0795556066666667,0.0935532355555556,0.0263253,0.0466361177777778,0.0539270855555556,0.503729223333333,0.360546703333333,0.259324693333333,0.13070551,0.171526528888889,2.06043984555556,1.89357745555556,2.16125136111111,0.679093254444444,0.944554345555556,1.89804710555556,1.89520345444444,2.00647587333333,1.85342377777778,1.58580327555556,1.70638467777778,1.74798758333333,1.13853744222222,1.15784333555556,1.37531922,0.0218246577777778,0.262009424444444,2.04626546111111,1.94430136444444,2.01259022444444
"ceh-20",0.0720414777777778,0.956655276666667,1.74199277777778,0.626300125555556,1.07321799444444,-0.181587448888889,0.632597188888889,0.978482398888889,1.74874236888889,1.52764266333333,2.91202785111111,-0.114154781111111,0.685141081111111,1.59153998,3.30239354555556,0.691094927777778,1.33212433444444,3.29000941444444,3.15641661,-0.141396104444444,0.0185752188888889,0.0891601366666667,0.0950158011111111,0.238804255555556,1.24688515444444,2.51217068444444,3.45149059222222,-0.0358908088888889,-0.149113918888889,0.0728251877777778,0.116305133333333,0.14762457,0.2101825,0.318825373333333,0.700411751111111,0.352016164444444,0.76511797,0.850767222222222,0.61815581,0.87205808,0.881560034444444,1.90536314222222,1.56510456666667,1.79490773222222,1.14359819333333,1.14231884333333,1.72133452222222,1.81356925666667,1.93033622666667,2.36605407333333,2.87409422555556,2.85556165555556,2.85242928888889,2.68687844,3.12573276,3.05993338444444,0.456939831111111,0.80836722,1.90276421888889,2.00024417444444,2.38430497666667
"ceh-21",0.772883696666667,1.30388675555556,1.37700081888889,1.54460187666667,1.45682456888889,0.906732227777778,1.18132283555556,1.78671254555556,1.27956176555556,0.453708104444444,0.712603021111111,1.23760229333333,1.28304606,2.10578453777778,0.615268883333333,1.39352018111111,2.22654487,0.703606822222222,0.581980203333333,0.681291536666667,0.615328923333333,0.932638246666667,0.876378062222222,1.40434511888889,1.45435080222222,1.17004134777778,0.631991898888889,1.66160074555556,1.06107483111111,1.33587554333333,1.32440835888889,1.44157506555556,1.28017362,1.41164937,1.68684137333333,1.50616081222222,1.51777644222222,1.60929740777778,1.58712218222222,1.85878139,1.82468905222222,2.19202102333333,2.28279357444444,2.48688996555556,1.80942250888889,1.77193343666667,2.11833579555556,2.04682845555556,1.73140466,1.23065673111111,1.30510539666667,1.45155204444444,1.19380697444444,0.788907873333333,0.508191032222222,0.488418782222222,1.39295362222222,1.67219829666667,2.41988476,2.12994780888889,1.25172491111111
"ceh-27",-0.188257948888889,-0.0401026544444444,-0.157221547777778,-0.0999513588888889,-0.0710883733333333,0.114255823333333,-0.164992573333333,-0.0862798666666667,-0.145864381111111,0.09770761,0.0409074866666667,-0.0514061822222222,-0.143033027777778,-0.137702361111111,-0.0796900088888889,-0.0854910488888889,-0.0920919,-0.0462598522222222,-0.0658766433333333,-0.0977832577777778,-0.0270071366666667,-0.104862486666667,0.00268351555555555,-0.0841901477777778,0.0230461833333333,-0.122600345555556,0.0604925133333333,-0.0782386977777778,-0.117533712222222,-0.166947852222222,-0.0911991588888889,-0.0874907088888889,-0.05922603,-0.0873710766666667,-0.0742576688888889,-0.09602811,-0.0949310822222222,-0.0931057377777778,-0.113677024444444,-0.127071735555556,-0.0840937088888889,-0.0237388911111111,-0.0532050066666667,-0.0518268477777778,-0.0840789955555556,-0.114650683333333,0.765722264444444,0.607483942222222,1.10470002444444,0.994955873333333,1.53586424777778,1.51181968666667,1.41134088888889,1.01492754555556,0.886022338888889,1.01302034222222,-0.172550857777778,-0.123196496666667,-0.09229995,0.397343696666667,0.920347634444444
"ceh-32",0.0121680322222222,-0.0410410666666667,-0.0907561411111111,-0.0280655944444444,-0.00888871333333333,0.0170060822222222,-0.0174101111111111,-0.0129354988888889,-0.0942467377777778,-0.07102005,-0.0810683233333333,0.00837622222222222,-0.0364287633333333,-0.0123400477777778,-0.0515057233333333,-0.01065779,-0.0526542433333333,-0.0642592755555556,-0.0127570222222222,-0.0959602877777778,-0.00205601777777778,-0.0693327477777778,-0.09138296,0.0544570744444444,-0.0996855844444444,-0.127024982222222,-0.0634151177777778,0.0552456022222222,-0.0595526577777778,-0.0584018633333333,0.0163351888888889,0.0856606766666667,0.00494282666666667,0.0726089988888889,0.433358084444444,0.193278838888889,0.381678917777778,0.333621194444444,0.179026108888889,0.166900831111111,0.0650174577777778,1.60821445222222,1.52026902777778,1.65349930777778,0.75109611,0.635359001111111,1.53393677222222,1.47937531,1.83785199111111,1.08336453,2.56975491777778,2.46857968222222,2.32487446444444,1.71300259555556,1.53429042111111,1.58853722333333,0.191086136666667,0.441830335555556,1.70437172,1.74952307333333,1.76948626
"ceh-36",-0.117458646666667,-0.187487542222222,-0.08407767,-0.138901881111111,-0.114400845555556,-0.0802886166666667,-0.0526859033333333,-0.128903985555556,-0.120974792222222,-0.0419831644444445,-0.106434752222222,-0.121672445555556,-0.143997083333333,-0.116920421111111,-0.135496504444444,-0.125467787777778,-0.0850501733333333,-0.172213794444444,-0.160535225555556,-0.0702581933333333,-0.128053708888889,-0.145722746666667,-0.238638717777778,-0.129623562222222,-0.286997472222222,-0.205180435555556,-0.234143995555556,-0.0828077633333333,-0.0528645655555556,-0.107250882222222,0.0569944444444444,-0.103391132222222,-0.0959173566666667,0.00427873444444445,0.0491125,-0.0414901355555556,0.186802037777778,0.134070138888889,0.111222963333333,0.0673059555555556,0.107228768888889,1.26086084,0.759578576666667,1.06187581444444,0.349483941111111,0.365356203333333,1.33081042888889,1.43851937,2.07580226,2.16583412222222,1.63542366888889,1.85213623777778,1.64595569222222,2.05133644888889,2.20422616333333,2.02377360555556,-0.0151335744444444,0.205428624444444,1.13608181,1.32238524444444,1.58124253666667
"ceh-37",0.0467357211111111,0.0296901566666667,-0.106088633333333,-0.0498755966666667,-0.00404484666666667,0.220544215555556,-0.00086459,0.0444730255555556,-0.00137530777777778,0.125557813333333,0.0366531988888889,0.0854584422222222,0.0706176255555556,0.00987642666666667,0.111554747777778,0.0246379155555556,0.0954515166666667,0.0870549833333333,0.0793438588888889,0.0307949011111111,0.0566326733333333,-0.00164765555555555,0.00373359111111111,0.0235589055555556,0.06926892,0.0805663644444444,0.0207038855555556,0.139448983333333,0.141450298888889,0.0886218955555556,0.0872824277777778,0.0564614933333333,0.149174234444444,0.125128456666667,0.164450376666667,0.0974956344444445,0.0793914388888889,0.114989053333333,0.0495474122222222,0.0332092955555556,-0.0670633566666667,1.08397908444444,0.926632367777778,1.21977927,0.203266444444444,0.360547953333333,0.802364144444444,0.918562977777778,0.451391846666667,0.550961231111111,1.02273008777778,1.17246703555556,0.839063266666667,0.887476491111111,0.977956012222222,1.18000248111111,0.0989415411111111,0.126676408888889,1.00702018888889,0.902186924444444,0.495950597777778
"ceh-38",0.748452052222222,1.09301755111111,0.684864125555556,1.17317982555556,0.809755495555556,0.785280106666667,0.586662391111111,0.464404818888889,0.787111058888889,0.339855104444444,0.543226773333333,1.09473084222222,1.3703058,0.831749678888889,0.667848657777778,0.421076933333333,1.04818160555556,0.782053132222222,0.697408046666667,1.12355620333333,0.767035403333333,1.18748009333333,0.907263287777778,1.41262009777778,0.64560735,1.03800282333333,0.608365296666667,1.50741674888889,0.893541003333333,1.07666810666667,1.31603959555556,1.45381632333333,1.39199766333333,1.51114969,1.97248523111111,1.20120005555556,1.08664402888889,1.16489289888889,1.34148568555556,1.16583616222222,0.97875903,0.973962218888889,0.87786504,0.803698083333333,1.11674238,0.691021825555556,1.23523216111111,1.05478700222222,1.36244265555556,1.29620187444444,1.45316962333333,1.79731166333333,1.54660990777778,0.956115351111111,0.549124545555556,0.566328873333333,1.22415517444444,1.36627726,0.924050081111111,1.08533173555556,1.17872816333333
